ID_REF,Control_1,Control_2,Control_3,Control_4,Treated_1,Treated_2,Treated_3,Treated_4
244420_at,369.5,268.2,370,77.1,353.7,717.7,241.5,405.1
244423_at,2064.5,1594.8,630.3,963.3,5267.5,1238.7,4036.2,5399.2
244424_at,295.8,391,1102.7,437.4,408.4,252,578.7,894.2
244438_at,233.5,252,237.7,438.4,130.7,275.4,27.6,132.6
244439_at,418.2,279.1,422.2,360.6,552.3,507.2,289.3,523.3
244441_at,389.7,513.6,435.4,320.4,406.9,242.6,18.6,449.9
244454_at,290.5,144.2,366.3,312.5,653.6,340.7,315.7,230.1
244457_at,1491.2,2371.1,4281.7,1540.5,3598.8,3714.1,2631.6,1458
244459_at,527.4,184.5,322.2,528.8,123.5,314.3,296.7,294.7
244462_at,253.5,531.3,333.5,444.4,264.3,109.4,380.3,225.5
244463_at,1622.1,1976,2265.4,1036.8,1050,832.2,1156.8,1375.9
244464_at,380.3,304.6,262.4,408.7,476.1,718.7,346.9,305.6
244469_at,244.1,33.9,10.8,143,33.6,47.7,113,49
244471_x_at,1230.5,332.4,236.1,841.9,496.4,374.1,1205.7,544.5
244478_at,677,1269.3,2408.4,1345.3,1685.5,1525.6,1270.9,1221.1
244480_at,204.9,261,220.6,394,219.8,72.8,612.6,364.8
244484_at,1158,468.4,189,697.7,1013.4,198.8,402.5,566.7
244489_at,770.9,369.5,1055,356,1338.6,575.9,243.9,959.8
244490_at,988,304.2,289,193.3,197.4,246.6,176.9,48.3
244495_x_at,28862.3,25994.7,27983,22963.9,28169.5,33548.3,36219.6,21768.9
244498_x_at,422.3,164.2,345.7,56.6,412.8,245.1,658.6,284.7
244505_at,279,414.1,441.3,154.5,301.9,349.3,449.4,504.9
244506_at,1414,951.5,655.3,1030.4,351.4,460,576.1,972.6
244507_at,691.2,947.9,658.6,188.3,609.4,803.9,765.4,375.1
244508_at,1055.8,1384.2,822.4,1607.5,1936.2,1100.2,2927.8,2068.1
244509_at,1064.5,2109.2,1595.7,1741.9,931.8,970.6,2635.7,1855.4
244512_at,351.6,22.4,121.2,40.2,359.8,341.5,322.4,133.8
244530_at,356,220.2,381.7,194,435,436.1,481.6,404.5
244532_x_at,321.4,278,164.3,33.1,119.5,206.8,71.7,57.6
244533_at,342.8,385,452.8,463.4,633.6,475,463.5,359.1
244534_at,991.6,1057.2,613.5,466.2,1291.4,542.7,567,1579.7
244538_at,324.1,164.2,202.4,355.3,260.7,43.3,65.3,26.3
244547_at,368.6,177.3,177,337,271.9,424.2,657.9,318.3
244548_at,1016.5,795.6,1161.1,1389.3,1359.7,1416.9,1527.3,762
244561_at,377.9,960.1,511.7,401.7,438.6,423.9,15,975.5
244566_at,1970.4,1235.2,2605.5,4142.5,1828,2155,1345.4,2115.8
244569_at,1205.8,556.4,638.6,872.8,1468.1,652.8,1975.9,793.1
244571_s_at,531.5,301.1,214.7,406.3,531.7,414.1,438.3,324.9
244574_at,453.9,475,513.5,607.9,695.3,632.6,728.6,1419.6
244579_at,212.5,692.1,349.7,879.6,1854.7,3473.3,222.7,948.4
244584_at,2186.6,2575.2,1030.2,1990.3,1295.9,536.5,1092.9,2106.1
244587_at,865.5,743.5,770.1,605.1,1032.9,623.2,1742.2,554.9
244588_at,343.1,298.1,485,164.3,253.6,352.9,874.5,199.9
244594_x_at,346.1,83.3,21.2,6.5,33.5,104.6,10.4,166.5
244599_at,143.5,164.3,42.5,291.3,147.8,160,232.6,10.7
244604_at,219.5,153.4,41.6,188.7,45.5,8.3,35.3,29.1
244610_x_at,5764.7,4042.4,5711.4,7271.8,5360.9,5784,5146.8,5470.5
244614_at,387.7,455.3,441.3,257.8,469.1,210.9,406.5,446.7
244617_at,3725.4,2735.3,2203.2,1386.4,938.9,1226.8,1120.3,2572.8
244620_at,1072,846,632,719.6,495.3,456.2,660.3,630.2
244622_at,412.5,617.5,497.1,682.8,913.7,784.4,64.6,549.9
244623_at,2689.1,1824.3,1956.3,1058.7,1478.8,1388.2,536.8,1373
244625_at,479.3,542.9,893.1,342,654,389,628,269.2
244627_at,308.4,138.7,114.9,18.5,132,84.4,341.4,44.9
244631_at,377.2,667.9,599.1,159.6,917.7,508.1,2693.8,804.6
244633_at,1724.8,1068.4,2996,1181.4,2119.5,966.3,1674.4,3051.7
244635_s_at,961.6,1460.7,1217.8,305.8,1002.1,326,1012.7,2918.6
244637_at,495.1,244,334.3,437.8,427.8,247,548.8,362.7
244639_at,1106,288.5,299.7,187,1051.1,193.3,454.1,1026
244647_at,474.1,29,296.5,222.2,291.7,173.1,132.9,346.4
244655_at,168,55.9,102.6,39.2,79.4,188.7,171.1,107.2
244659_at,431.9,380.5,296.3,33.3,328.3,326.3,330.4,745.1
244660_at,3307.5,4685.4,4410.1,4169.8,1625.9,5292.6,1412.2,3002.9
244669_at,1344.6,482.6,1153,1139.8,942.4,1184.3,1421.3,976.6
244676_s_at,1465.5,1488.1,2170.6,748.5,1462.2,1491.8,2471.3,1747.9
244679_at,342.5,255.6,170.2,244.4,263.9,433.8,610.9,330.2
244680_at,1250.5,2660,2352.1,1310.2,426.1,762.7,780.8,1147.2
244684_at,184.7,16,60.8,81.1,74.4,63.8,65.6,71.1
244696_at,332.5,258.2,138,211.4,531.4,54.2,35.7,546.6
244699_at,1114.7,760,1457.1,189.3,1263.4,1372,956.9,1965.8
244703_x_at,516.8,581.4,278.2,48.2,235.2,598.6,437.8,538
244708_at,679.8,465.9,445.9,587,412,542.7,654,792.5
244716_x_at,1139.2,806.2,1136.7,798.6,1038.8,1434.1,1202.6,652.2
244728_at,531.8,106.1,229.4,457,371.4,448.7,498.9,152
244730_x_at,1471.1,1792.3,1775.6,1894.8,1993.9,2434.2,2849.8,1744.6
244738_at,2083.5,1239.5,2173.5,1975.2,2733.6,2232,3878.9,1048.9
244741_s_at,2624.2,1467.1,1732.2,3139,1339.1,724.6,1318.6,1335.5
244743_x_at,258.2,337,104.1,86.7,134.8,20.8,165.3,290.3
244745_at,158.2,188.7,195.6,89.6,148.7,132.8,114.4,152.8
244761_at,943.5,429,627.1,672.5,822.6,657.7,1267.2,753.1
244762_at,280.3,185.4,265.3,30.7,167.4,31.2,318.2,216.5
244766_at,1426.9,1928,3387,2044.4,2197.4,2204.9,2881.5,1112.1
244767_at,291.2,350.3,233.6,100.3,224.1,465.3,410.7,246.4
244768_at,1251.3,1395.8,1507.4,2038.3,803.7,1703.6,900,2237.9
244771_at,616.8,531.8,675.9,276.4,708.7,675.9,241.1,810.7
244773_at,269.1,172.6,221.9,67,67.1,19.9,4.6,110.8
244774_at,255.5,155.1,213.5,315.8,155.8,4.4,64.5,343.4
244777_at,264.9,277.6,120.4,247.8,256,392.1,627,192.7
244780_at,572.8,1631.5,576.7,214.2,744.7,583.6,287.4,2078.1
244781_x_at,672.6,656.7,1099.6,467.3,784,797.3,873.6,580.6
244787_at,255.7,183.1,72.7,192.2,38.9,299.8,184.6,119.9
244791_at,856.8,317.3,861.6,317.4,418,281.6,306.7,893.9
244796_at,794.6,430.8,563,120.2,600.5,192.5,452.8,286
244803_at,1096.6,179.9,247,13.9,493.4,299.4,634.7,529.1
244811_at,1584.6,1436.8,1925.9,4269.2,1296.1,1688.1,5122.9,1885.3
244818_at,687.6,1152.8,772.8,107.4,336.4,299.1,288,313.8
244828_x_at,854.5,821.4,1257.3,1133,908.7,1141.1,698.1,797.2
244840_x_at,1771.4,890.2,815,1338.2,1029.6,2126.9,1921.2,812.4
244844_at,273.4,301.5,479.9,39.5,544.2,18.4,278.1,345.8
244846_at,344.1,517.5,171.7,731,370.2,520.3,292.9,328.8
244847_at,282,327.8,395.6,404.2,276.1,467.9,235.4,399.3
244848_at,554.5,615.9,501.2,505.9,943.5,394.3,240.1,525
244852_at,290.2,260.9,358.7,78.3,299.3,15.8,114.2,424.7
244858_at,619.3,269.3,442.9,567.9,192.6,616.7,622,470
244859_at,326.6,248,754.3,425.1,733.2,655.1,355.9,571.4
244862_at,894.5,350.6,568.7,120.4,500.5,900.9,158.7,90.4
244869_at,585.9,325.1,349.6,243.9,684.4,254.2,700.6,359.6
244871_s_at,1377.3,1921.3,2388.8,1146.4,2262.9,2742.8,2722.3,2041.4
244872_at,1701.6,878.5,1453.3,1147.1,1267.8,711.4,1598.6,1042.4
244881_at,252.8,394.6,170.4,220.8,562.9,182.3,420.4,948.5
266_s_at,1160.6,1686.3,1503,1028.5,1293,1403,894.8,1466.3
31637_s_at,7427,5111.2,11174.6,12595.4,3837.8,7820.4,10478.7,5558.5
31837_at,602,258.6,558.8,623.4,349.5,410.5,726.9,490.5
31874_at,3305.7,3895.2,3331.4,4493.5,3202.4,5123.8,4739.5,1515.2
32029_at,1175,645.6,904.9,1345.4,832.9,1497.6,1289.5,294.6
32032_at,877,950.7,275.1,540.6,263.9,454.5,248.5,192.4
32069_at,252.4,1341,652.8,205.6,684.6,160.4,349.3,129.5
32091_at,14162.9,13149.6,9850.2,8100.6,4446.2,6328.6,10567.5,8108.7
32099_at,1328.4,4894,6552.5,4463.8,4262.2,2429.9,3274.1,2770.4
32128_at,201.8,59.8,13.2,126,18.1,29.7,18.3,8.5
32209_at,284.7,201.2,196.6,247.5,302.6,251.2,273.5,156.9
32259_at,1416.9,668.9,1890,1135.6,1296.1,1836,2703.8,1540
32540_at,879.4,945.7,2790.3,494,955.5,657.8,564.8,1766.3
32541_at,743.2,767,747.6,974.9,465.2,1021.7,1494.7,584
32723_at,209.9,107.3,326.8,297.4,92.8,43,281,188
32837_at,686.7,537.1,828.3,900.4,161.1,674.4,451.9,454.9
33148_at,1169.6,397.1,632.3,938,695,1093.6,1616,724.3
33736_at,2793.6,3260.6,2377.3,2868.4,2402.5,6903,3415.7,1668.5
33760_at,2726.4,1074.9,992,1096.3,972.1,951,866.1,915.3
33767_at,1086.2,1897.2,1392,4071.9,342.7,814.2,747.3,1222.2
33850_at,1305.6,816.3,889.7,1157,1591.7,875.2,1505.9,731
34187_at,467.6,176.9,398,213.3,152.9,306.3,374.5,26.8
34225_at,1168.4,1077.2,1330.7,1454,1024.5,1883.3,1072.4,844.5
34408_at,1600.2,1454.7,1967.2,1917.2,1325.8,1128.7,1120.7,294.3
34478_at,201.7,444.7,302,920.9,326.8,432.7,159.1,389.4
34697_at,355.6,344.6,122.4,111.8,511.7,267.5,279.8,827.4
34726_at,2051.4,1965.2,2359.7,2708,1294.2,1442.3,1345.4,1452.9
34764_at,1183.6,1840.9,1494.9,733.6,1011,1550,403,1158.9
35179_at,744,713.8,683.6,807,1098.1,535.7,1652.6,908.6
35201_at,1448.6,872.8,1128.8,1669.2,297.3,390.4,1588.2,945.9
35265_at,654.2,318.1,1652,782,1077.3,576.6,475.5,609.7
35666_at,1654.5,8113.4,3857.2,1731.8,1847.6,3453.4,5926.8,1139.6
35685_at,546.8,885.6,604.8,1385.5,1056.2,607.6,744.1,657.1
35846_at,2071.3,1488.4,1898.8,2081.6,1364,1469.2,1699.6,1553.4
36019_at,472.3,210.5,434.2,861.4,338.9,412.7,732.7,176
36129_at,3585.9,1767.2,2273.9,1417.6,1049.4,2278.2,2238.3,1717.2
36499_at,975.6,1167.6,1438.9,1594.9,1765.5,1681.4,1486.8,1354.4
36552_at,795.4,1308.8,861.9,284.8,1966.5,495.9,1054.3,1092.8
36553_at,290.7,825,571.1,377.7,672.8,307.3,13,587.6
36554_at,2131.4,1325.3,1599.6,2621.1,3061.2,3667.6,2206.6,1458.1
36566_at,405,138.6,189.3,531.2,316.8,338.4,289.5,418.8
36612_at,7373.4,4127.3,4229.4,2063.9,4322.5,4277,7135.6,5918
36865_at,457.5,295.7,632.7,616.8,514.5,281.5,490,386.6
36888_at,171,143.2,287.8,26.7,227.1,225.7,199.4,152
36920_at,282.8,413.1,474.5,278.9,584.2,239.4,238.3,1055
36994_at,6283,4295.8,4718.7,4521.8,3158.6,3716.7,4876.3,2529.5
37005_at,645.1,543.9,287.6,447.3,103,483.9,1067.4,300.3
37012_at,1838.8,2819.5,2585.1,1368.1,1542,1664.3,1159,2126.7
37079_at,498.5,343.6,721.6,806.2,381.3,368.4,290.9,536.9
37152_at,4522.5,4997.9,6247.4,13083.9,2327.7,8600.5,10945.8,3558.8
37170_at,303.4,186.4,144.3,399.8,200.4,168.3,216.3,451
37278_at,350.2,104.5,399.5,214.2,83,121.1,390.5,207.8
37433_at,321.1,319.7,234.1,444.5,407.4,211,224.9,282.3
37462_i_at,591.8,863.2,937.8,3212.8,877,859.5,578.3,951.1
37512_at,325,420.1,262.5,697.9,232.5,203.1,139.9,116.3
37547_at,1166.5,2320.7,3339.8,1380.9,2144.6,2452.7,689.3,161
37566_at,204.2,233.1,205.7,173.8,18.9,137.3,497.6,209.6
37590_g_at,1498.8,1298.6,1541.8,2709.5,1811.4,1180.4,2475.8,2167.9
37802_r_at,183.7,159.7,142.1,30.5,142.5,13,61.1,133.9
37831_at,1032,652.5,1097.3,1665.3,694.7,572.5,521.6,415.4
37860_at,712.4,251.6,623.1,794.1,998,219.9,769.5,989.6
37943_at,433.7,99.7,174.9,228.2,222.7,132.1,167.3,108.1
37950_at,708.5,288.2,431.3,434.7,219.1,202.9,215.6,95
37966_at,1063.8,347.6,604.3,918.9,362.1,2774.5,1536.8,694.7
37996_s_at,719.5,211.8,663.8,1098.6,991.3,490.9,1212.7,522.2
38157_at,325.6,168.3,334.3,304.8,272.1,599,777.8,542.2
38290_at,1128,1010.9,894,575.1,444,597.4,543.1,713.6
38521_at,779.6,716.6,558,509.1,687.8,607.8,1047.9,1203.9
38671_at,418.8,912.8,326.1,771.9,656.3,396.3,478.2,564.2
38710_at,1554.7,1194.1,543.9,689.3,891.3,1733,2399.7,1694.2
38892_at,3815.6,3788.3,1925.3,2649.3,3231.9,4408.1,3354,3501.1
39248_at,1494,1111.4,2272.5,1432,580.3,894.2,463.6,1981.4
39548_at,258.1,257.9,132.1,191.2,330.1,166.5,128.7,167.2
39582_at,1498.6,1309,2031.6,895.9,774.7,1211,1932.4,711.2
39650_s_at,1434.1,1269.4,1594.9,2618.6,930.1,1022.7,2433.8,676.1
39705_at,1928.4,1854.4,2177.2,2688.6,1085.8,1311.2,986,1374
39729_at,824.5,2593.2,369.5,205.5,913.2,578,198.1,2296.6
39966_at,29097,33247.9,23673.1,32219.3,20347.4,24799.6,30983.7,17047.2
40016_g_at,1938.8,1104,548.8,300.8,1046.5,1073.5,860.8,1392.3
40020_at,441.4,297.8,967.3,978.9,482.8,475.2,636.5,422.9
40093_at,732.7,706.7,826.7,1104,653.4,172,211.6,273.9
40148_at,316.6,1359.2,1531.2,574.6,1699.4,391.5,1515.4,499.7
40189_at,994.1,410.8,566,1207.5,749.2,198.9,550.9,831.2
40225_at,2904.9,3851.1,4772.7,5752.3,3239.1,6124.9,5304.2,3073.8
40255_at,582.3,642.1,693.9,467.6,543.2,303.2,331.7,353.8
40446_at,12760.2,12131.9,16014.8,24065.5,13360.4,22552,24559.2,13126.4
40562_at,1056.4,768.7,1093.8,1120,1117.8,1211.2,1025.7,767.6
40569_at,1179.1,863.5,3030.2,764.5,1475.9,739.4,926,1150.8
40612_at,8688.3,11824.9,5941,9672,10795.3,7923.7,7129.5,10020.2
40829_at,815.9,309.4,221.8,280.1,519.6,601.3,835.2,350.4
41047_at,1526.2,1411.2,1717.8,846.6,702.8,1239.9,2220.3,1239.5
41220_at,1321.3,2462.4,1924.2,483.4,1843.2,1011.2,1079.7,1656.9
41329_at,224.2,583.7,333.3,129.2,269.3,371.8,641.1,619.1
41387_r_at,943.3,891.2,1120.5,1236.6,610.5,1422,1678,491.9
41553_at,686.8,1057.6,950.8,543.5,1114.2,260.2,641.2,1411.5
41577_at,335,624.7,453.2,387.8,584.7,319.6,1435.5,390
41644_at,483.5,618,1148,376.7,826.3,409.1,1501.4,941.7
41858_at,1488,412.2,434.8,572.4,348.9,123.5,671,471.3
43427_at,3442.2,5638.4,3848.2,5206.1,12753,15030.1,5687.5,8674.6
43511_s_at,598.7,196.9,404.9,606.6,386.5,630.5,665.8,402.9
43544_at,2863.6,3133.1,3258.9,3344.6,1798.3,9856,2121,1257
43977_at,825,1092.8,853.4,576,624,576.1,1563.9,625.6
44040_at,11228.7,13659.1,9055,8985.7,6957,13055.2,5548.5,9205.2
44065_at,350.4,324.8,291.7,287,274.6,215.2,252,97.5
44111_at,860.7,944.1,2270,1005.1,1054.8,835.9,633.2,1475.1
44120_at,498.3,679.7,539.6,293.4,720.8,623.7,599.6,510.6
44146_at,460.8,885.2,759.5,761.8,616,831.7,678.8,560.2
44654_at,485.2,663.4,341.7,499.1,277.8,653.7,460.1,328.3
44783_s_at,27274.2,28261.1,22833,18537.2,12764.7,16562.9,16336.3,16252.9
44790_s_at,378.8,200.3,174.4,575.7,280.3,294.6,175.6,331.2
45288_at,1356.7,892.4,1178.6,702.5,607.2,312.4,297.9,1048.6
45526_g_at,3639,1810.3,3083.9,1009.9,721.4,2794.2,1846.7,684.7
45572_s_at,4617.9,4515,3745,4264.4,2863.7,6504.9,4247.5,6106.7
45653_at,2189.7,2405.9,2818.8,2100.5,2473.8,2345.8,2276.7,1827.2
45687_at,1065.5,605.1,648.2,515.8,625.2,503.2,544.8,358.3
45714_at,870.7,887.4,651.5,321.4,870,622.2,780.1,840.7
45828_at,896.5,713.9,999.4,1179.1,383.7,1546.5,513,503.8
46167_at,505.7,1198.2,1346.5,488.5,1186.7,375.6,219.4,1341.9
46270_at,868.8,984.2,905.4,637.9,1729,1234.3,1032.1,1067
46323_at,758.9,634.2,513.7,681.8,600.4,896.3,368.3,405.1
46665_at,5004.7,4504.4,3572.9,6145.5,5085.5,5428.7,3261.5,3286.3
46947_at,387,296.9,92.5,452,324.7,287,61.6,480
47530_at,683.3,526.6,337.2,363.2,666.8,363.8,702.6,715.5
47550_at,6294.6,3398.8,3521.5,3493.5,1874.7,3249.8,3160.6,1112.5
47553_at,396.7,238.5,95.3,71.3,144.4,214.7,46.6,451.9
47560_at,8141.3,9657.7,8928.7,15691.6,4153.8,4354.1,5977.5,4325.9
47571_at,7735.9,6825.9,8657.4,12612.4,9245.7,17921.3,3067.1,6848.8
47608_at,2044.3,1094.7,840.4,737.9,1601.3,1878.5,1080.7,1483.5
48030_i_at,4034.2,2262.8,2131.7,2638,2901.6,2864.8,4234.9,2325
48031_r_at,466.3,1110.5,720,613,1120.1,863.9,1581.2,1061.8
48106_at,1360.4,777.6,1160.5,1357.7,1416,1759.1,1318.7,770.9
48808_at,574.9,308.5,327,244.3,246.3,281.2,731,408.8
48825_at,507.1,913.5,496.6,987.8,672,497.4,536.1,355.5
49111_at,325.5,319.8,137.7,669.2,101.3,588.4,427.8,209.9
49306_at,323.1,278.9,217.6,176,454.3,243.9,705.4,338.9
49327_at,453.5,652.8,266,555.7,479.4,412,312.4,896.8
49329_at,891.3,501.8,744.8,590.9,926,756.8,665.4,601.1
49452_at,6678.6,8970.7,6184.6,11600.5,15686.7,26334,7408.1,13751.9
49679_s_at,410.5,164.2,269.4,229.7,663.1,51.9,2913.4,549.8
49878_at,1571.7,745.7,787.2,424.3,347.9,79.8,987.8,493.3
50277_at,5377.7,3591.8,4450.5,4371.1,2931.8,6242.6,5856.6,6542.3
50314_i_at,677.9,890.7,538.4,658,471.6,554.3,829.9,712
50374_at,573.5,351.1,296.4,601.8,122,334.8,117,327.6
50376_at,535.5,968,773.3,647.7,542.3,623.9,681.7,480.5
50400_at,535.9,330.4,393.3,709.3,273.4,410,425.8,563
51158_at,333.9,178.7,197,440.2,307.8,326.3,270.6,219.1
51176_at,1247.5,911.8,559.6,349.8,743.6,368.2,452.9,195.2
51228_at,1858.3,1732.1,1854.9,1893.2,1293.3,2103.5,1807.2,1417.4
52005_at,1423.2,440.5,710.3,729.3,663.9,725.3,1132,665.4
52164_at,781,520.4,630.7,2242.7,783,1073,507.3,499.6
52169_at,1111.5,575.9,779.3,513.1,801.2,467,972.1,451.1
52255_s_at,502.6,158.1,201,548.8,337,122.5,296.9,488.1
52285_f_at,206.9,440.1,911.5,491.1,390.5,71.4,238.7,1531.2
52651_at,189,131.6,147.4,253.2,256,179.4,176.9,126.4
52731_at,440.7,1700.7,1412.5,1381,1067.9,699.1,679.3,1115.9
52741_at,256,128.2,289.5,535.3,220.7,485.8,447.2,187.8
52837_at,832.6,1364.7,1175.2,215.5,646.3,597.8,483.8,661.6
53071_s_at,2879.4,959,198.4,482.6,701.8,530.2,140.3,709.6
53076_at,1257,1724.7,1244,1166.8,1328.5,1170.9,646.7,1277.1
53202_at,252.7,444,643.2,475.5,466.6,306.5,392.4,498.6
53720_at,2516.4,1216.4,1280,1377.9,829.8,1421.8,447.2,1332.2
53968_at,1310.3,1128.6,745.6,1580.5,804.4,1415.1,1341.1,571.1
54632_at,455.9,624.2,306.5,371.5,789.7,606.2,402.3,252.9
54970_at,103096.1,101151.2,108906.7,80498.7,67977.8,181211.2,84505.3,70242.1
55065_at,2470.1,2038,1757.1,2432.7,2112.8,2606.7,3266.5,1752.4
55081_at,691.2,166.6,425.8,506.5,135.6,216.2,355.8,453.4
55705_at,963.7,907.1,928.2,1708.3,1622.8,1336.1,1418.4,754.2
56256_at,56010.7,55990.7,42263.2,55847.4,39209.8,43895.2,51758.4,24647
56919_at,3656.1,4596,2978,2223.6,1501.1,2177.3,3047.9,2891.4
57082_at,1902.2,1244.5,1021.4,800.7,1934.4,1154,2489.1,1254
57532_at,1670.5,1309.6,894.4,1951.5,1780.8,1379.8,2365.9,1650
57540_at,577.1,432.3,729.8,577.4,554.1,487.2,407.6,365.3
57588_at,2146.5,1999.8,1602.9,2572,917.7,1161.1,1216.5,862.5
57703_at,5508.2,5324,4727.3,3851.9,5208,2853.2,2148.1,4718.9
58994_at,1754.9,933.3,717.6,1752.5,1669.7,1714.5,3245.4,1185.6
59625_at,568.7,1039.4,1777.5,1416.2,1620.7,866.8,788.4,1289.1
59644_at,261.6,167.5,333.4,1112.3,334.6,371.7,147.4,286.1
59697_at,1623.4,1251.8,1134.7,1188.6,700,194.8,1386.4,840.6
59999_at,2904.4,2737.6,1665.5,3522.3,1875.4,2376.3,3986.2,1416
60794_f_at,539.7,600.6,1244.7,859.9,1267.3,1158.6,1498.5,1739.7
60815_at,2351.6,1877.8,1741.6,2083.4,2279.7,1954,2151.3,3022.6
61874_at,2452.7,1752.8,1950.7,3054.3,1899.8,1579.7,3174.5,1363
63009_at,1549.6,2423.5,88.1,906,435.7,582.8,1338.3,1330.7
632_at,1268.5,942.9,1138.1,1486.1,594.9,903,994.6,425.5
63305_at,969.4,1213.5,1697.2,1128.7,1054.3,954,651.3,906.6
635_s_at,326.5,276.2,318.5,469,46.5,310.1,277.9,34.5
63825_at,941.1,771.1,669,437.5,841.7,848.6,1047.8,1460.3
64408_s_at,318.4,196.1,362.3,257,465.7,566.6,829,367.8
64418_at,358.3,471,267.8,292.4,324.5,909.2,919.7,380.1
64474_g_at,1008.7,448.8,494,855.6,806.7,982.6,1098.6,609.3
64488_at,709.2,373.5,274.4,304.7,96,547.1,791.4,340.3
64899_at,1387.7,684.2,594.2,3316.3,514.9,844.6,99.1,732.7
64900_at,181.1,209.3,314.4,282.9,420.4,293.6,177.9,252.2
65585_at,4027.1,5776.3,6195.3,7472.9,8935.3,7066.6,6753.2,3560.5
65630_at,364,230.5,355.9,242,175.6,481.1,198.1,426.3
65635_at,1265.2,766.1,957.9,2068.9,1114.2,929.1,2392.8,877.7
65718_at,588.8,393.4,620.9,1234.8,572,575.7,1278.2,484.5
65884_at,1550.5,991.9,1052.5,2166.9,435.4,1089.2,1135.4,808.5
66053_at,773.7,588.1,492.9,945.7,1009.8,618.6,559.5,502.5
77508_r_at,301.6,137.8,157.4,167.3,319.6,330.3,292.5,155.4
79005_at,1606.7,1714,2983.5,515.5,1972.2,1288.8,926.5,804.2
87100_at,634.9,1565.3,1596.5,225.4,1142.2,1341.3,900.7,1946.1
90265_at,1726.2,1016.4,620.3,1060,1390.8,832.3,462.7,246.7
91617_at,955.2,711.8,734.2,1356.4,882.4,880.6,1361,564.2
AFFX-BioB-3_at,34774.9,28874.4,39343.6,47594.5,28904.3,47575.9,45649,20213.9
AFFX-BioB-5_at,23220.7,19157.7,27561.5,32123,18780.8,35770.9,31086,13867.1
