ID_REF,GB_ACC,Gene Symbol,ENTREZ_GENE_ID
243020_at,R06738,FAM13A-AS1,285512
243021_at,AI344101,LOC102724312,102724312
243022_at,BF509158,,
243023_at,N34402,RP11-127B20.2,
243024_at,AI024029,ZNF394,84124
243025_at,AL119189,,
243026_x_at,BE380045,XIAP,331
243027_at,AI824021,IGSF5,150084
243028_x_at,BE045392,,
243029_at,AL533967,KREMEN1,83999
243030_at,AA211369,,
243031_at,N90377,,
243032_at,AI476542,,
243033_at,AA827894,TWF1,5756
243034_at,AI963150,,
243035_at,AA994064,LOC101927038,101927038
243036_at,AW364693,CCDC30,728621
243037_at,AA830144,,
243038_at,AW292769,RBM43,375287
243039_at,AI042377,,
243040_at,AA760776,,
243041_s_at,AI217028,,
243042_at,BE645144,FAM73A,374986
243043_at,BF540795,,
243044_at,AI962305,,
243045_at,N75296,SMYD1,150572
243046_at,BF679700,,
243047_at,AV698751,FAM193B,54540
243048_at,AA521486,CECR7,100130418
243049_at,AI791225,,
243050_at,BG232090,,
243051_at,AW135412,CNIH4,29097
243052_at,AA203139,MOB3C,148932
243053_x_at,AW044603,LOC100128079,100128079
243054_at,BF196963,,
243055_at,BF514072,,
243056_at,AI301111,C12orf60,144608
243057_at,AI923673,,
243058_at,AI346930,RP1-170O19.14,
243059_at,AI680624,FENDRR,400550
243060_at,R59989,,
243061_at,AI149986,C14orf23,387978
243062_at,AV694665,FLCN,201163
243063_at,BF109773,,
243064_at,BF055279,,
243065_at,AA809449,,
243066_at,AW119018,NPL,80896
243067_at,BG290999,,
243068_at,AW166847,,
243069_at,AL040222,,
243070_at,AI954752,INO80D,54891
243071_at,AA167270,,
243072_at,AI733828,,
243073_at,AW070391,,
243074_at,N48990,,
243075_at,AW292940,,
243076_x_at,BF002450,GLI4,2738
243077_at,AW664702,FLJ16734,641928
243078_at,AW006258,,
243079_x_at,BE672168,,
243080_at,AI684854,HECW2,57520
243081_at,AA824282,LOC100652770,100652770
243082_at,AA706950,,
243083_at,AI693542,LOC100287704 /// LOC100287834,100287704 /// 100287834
243084_at,AA705063,CALD1,800
243085_at,AW237045,,
243086_at,AI288715,,
243087_at,AI860874,WDR63,126820
243088_at,W84667,,
243089_at,AA551114,,
243090_at,AA534466,,
243091_at,BF435599,,
243092_at,AI140189,PAN3-AS1,100288730
243093_at,AV683529,C2orf49,79074
243094_at,BF509416,,
243095_at,AW451624,RP11-109M19.1,
243096_at,AW138739,NDEL1,81565
243097_x_at,R55769,,
243098_at,AW450033,AP000696.2,
243099_at,AW271350,NFAM1,150372
243100_at,AA974253,NT5C1B /// NT5C1B-RDH14,93034 /// 100526794
243101_x_at,AW294701,XKR7,343702
243102_at,AI911957,,
243103_at,BG029389,SYNGR2,9144
243104_at,AW136378,AC005498.3,
243105_at,BE219151,,
243106_at,AA916861,CLEC12A,160364
243107_at,AI910590,,
243108_at,AW297762,RANBP9,10048
243109_at,AA748418,MCTP2,55784
243110_x_at,AI868441,NPW,283869
243111_at,AF150317,,
243112_at,AW419349,,
243113_at,AI701590,,
243114_at,BE671117,,
243115_at,AI633618,,
243116_at,AI923090,PIP5KL1,138429
243117_at,AL038973,,
243118_at,AW592456,CEP57L1,285753
243119_at,AA810156,,
243120_at,AI459261,,
243121_x_at,AI869296,,
243122_at,H18468,LOC729658,729658
243123_at,BF732649,,
243124_at,AI919493,RRN3P2,653390
243125_x_at,R43896,,
243126_x_at,AW452782,,
243127_x_at,N26569,DNASE1,1773
243128_at,AI684437,ZNF175,7728
243129_at,BF056529,LOC642980,642980
243130_at,AA534722,,
243131_x_at,AW293961,,
243132_at,AA779333,APTX,54840
243133_at,AW135965,TSC22D1,8848
243134_at,AW190862,,
243135_x_at,R26456,SNX8,29886
243136_at,AI420074,GINS2,51659
243137_at,AW451838,RP1-286D6.5,
243138_at,BF196924,,
243139_at,N71087,RP11-466P24.7,
243140_at,AI917901,ACTA2 /// ACTA2,59
243141_at,D31421,SGMS2,166929
243142_at,AA825712,FGD6,55785
243143_at,AI810124,FAM24A,118670
243144_at,AI393345,,
243145_at,AI075053,,
243146_at,BF221864,,
243147_x_at,AW118707,,
243148_at,AA007423,,
243149_at,AI467945,,
243150_at,AI630830,,
243151_at,BG438112,LOC100506282,100506282
243152_at,AW291930,COPS8,10920
243153_at,T90566,CDK5RAP2,55755
243154_at,AA215381,,
243155_at,AW292508,,
243156_at,AI056787,,
243157_at,BF435124,,
243158_at,AV700081,,
243159_x_at,AI247495,,
243160_at,N92818,,
243161_x_at,N32798,ZFP42,132625
243162_at,AI140860,,
243163_at,AI290919,HECW1,23072
243164_s_at,AI742982,,
243165_at,N23069,BTF3,689
243166_at,AA836340,SLC30A5,64924
243167_at,AL040763,ABCB5,340273
243168_at,AI916532,,
243169_at,AA702415,,
243170_at,AW291545,AC092620.2,
243171_at,AA570178,LOC100128325,100128325
243172_at,AI079944,AX748273,
243173_at,AI989906,CABP7,164633
243174_at,AI733637,,
243175_at,BF696056,UTS2B,257313
243176_at,AI636016,ARL5A /// LOC101929356,26225 /// 101929356
243177_at,AI912225,,
243178_at,AW969703,,
243179_at,BG231554,RP1-151F17.2,
243180_at,AW452392,,
243181_at,BF195940,ANKIB1,54467
243182_at,AA601042,,
243183_at,R49462,,
243184_at,AW173166,,
243185_at,AA804267,RP11-138I18.2,
243186_at,AI523857,,
243187_at,AA888821,,
243188_at,AI753038,ZNF283,284349
243189_at,AI694720,NRF1,4899
243190_at,AI654853,AC087501.1,
243191_at,BE044588,,
243192_at,AA683356,,
243193_at,AI248850,,
243194_at,BF438407,ZNF551,90233
243195_s_at,BF438407,ZNF551,90233
243196_s_at,BF223703,TRAFD1,10906
243197_at,AI150518,,
243198_at,AA020920,TEX9,374618
243199_at,BF512915,LOC102724975,102724975
243200_at,AI631224,RP11-369C8.1,
243201_at,BF061744,RPL36A,6173
243202_at,BE672014,,
243203_at,BE884916,,
243204_at,AA682263,LOC102725022,102725022
243205_at,AW014327,,
243206_at,BE082914,CEP95,90799
243207_at,AV724916,,
243208_x_at,AI028227,ACTL9,284382
243209_at,BF725804,KCNQ4,9132
243210_at,BF062694,,
243211_at,H06497,,
243212_at,BF510109,RP11-225H22.4,
243213_at,BF508977,STAT3,6774
243214_at,AW629462,ZBTB46,140685
243215_at,BF508208,,
243216_x_at,T87178,,
243217_at,AI681312,,
243218_at,AI424847,,
243219_x_at,R55836,MRPL50,54534
243220_at,BE465243,,
243221_at,AA579773,FAM20A,54757
243222_at,AW295340,ALPK1,80216
243223_at,AA453526,,
243224_at,AW292974,LOC100506302,100506302
243225_at,AI042341,FGF14-AS2,283481
243226_at,N53548,,
243227_at,AI203608,,
243228_at,BF980709,GTF3C4,9329
243229_at,AI147535,,
243230_at,AA918375,,
243231_at,N62096,SLC38A11,151258
243232_at,AW139588,,
243233_at,AI701943,,
243234_at,BG055137,TBX3,6926
243235_at,AI733583,,
243236_at,AA807545,,
243237_at,BF110426,PCDP1,200373
243238_at,AA601213,PYGB,5834
243239_at,AI033500,SAMM50,25813
243240_at,R37780,,
243241_at,AW341473,CTD-2311B13.7 /// P775P,
243242_at,BE856562,,
243243_at,R07953,GPC3,2719
243244_at,H22005,CACNB4,785
243245_at,AA459099,LOC100506446,100506446
243246_at,AI478235,,
243247_at,AI075194,,
243248_at,AI810086,RP11-470M17.2,
243249_at,AL040360,,
243250_at,AI922173,,
243251_at,AA933081,LOC101929719,101929719
243252_at,AA173465,,
243253_at,AA699346,,
243254_at,T08739,HIVEP2,3097
243255_at,AW300085,,
243256_at,AW796364,MKNK1,8569
243257_at,AA806776,,
243258_at,AW291521,,
243259_at,AW081604,ATXN7,6314
243260_x_at,BF111063,XKR6,286046
243261_at,BF530486,LINC00689,154822
243262_at,AA434097,,
243263_at,AW008416,LINC00482,284185
243264_s_at,AI634652,C8orf44 /// C8orf44-SGK3 /// SGK3,23678 /// 56260 /// 100533105
243265_at,AW444497,GAD2,2572
243266_at,AW205384,,
243267_x_at,AI127295,,
243268_at,AA884069,PATE2,399967
243269_s_at,AL040346,FAM205A /// FAM205B,259308 /// 389715
243270_at,AL040346,FAM205A,259308
243271_at,AI064690,,
243272_at,AW663447,LOC101593348,101593348
243273_at,AW970985,,
243274_x_at,AW083060,,
243275_at,BE644666,,
243276_at,AA557247,ALS2CL,259173
243277_x_at,AI458437,MECOM,2122
243278_at,AW291402,FOXP2,93986
243279_at,AI417007,,
243280_at,AW444619,,
243281_at,AW188311,,
243282_at,AA504256,CCDC93,54520
243283_at,AW517412,CROT,54677
243284_at,AW272170,AAGAB,79719
243285_at,AI201723,LOC283335,283335
243286_at,AA682674,,
243287_s_at,H04482,OSTM1,28962
243288_at,AW135582,SMYD2,56950
243289_at,AV703360,,
243290_at,AV700541,,
243291_at,AA700870,,
243292_at,BF589994,FAM132A,388581
243293_at,AA765786,,
243294_at,BE905253,ZNF780B,163131
243295_at,N75450,RBM27,54439
243296_at,AA873350,NAMPT,10135
243297_at,AI498610,,
243298_at,AW243449,,
243299_at,AW167087,,
243300_at,BF509191,,
243301_at,AW241910,COL22A1,169044
243302_at,AI452738,RP11-250B2.6,
243303_at,AA811657,,
243304_at,AI733824,CASC7,286109
243305_at,AA903710,,
243306_s_at,BE276093,GCC1,79571
243307_at,AA916935,,
243308_at,AA659016,RP4-740C4.7,
243309_at,AA398658,C15orf65,145788
243310_at,AI051572,,
243311_at,BE044548,DEFB132,400830
243312_at,BF809517,ZNF107,51427
243313_at,AI141151,SYNPO2L,79933
243314_at,W90446,,
243315_at,AW022267,,
243316_x_at,AA004710,VPS26A,9559
243317_at,AA398544,AX746627,
243318_at,AI208342,DCAF8,50717
243319_at,AI274981,,
243320_at,H09564,,
243321_at,AA479749,,
243322_at,AW444511,,
243323_s_at,AI872979,ZFHX3,463
243324_x_at,Z38765,TNPO1,3842
243325_at,AV722006,,
243326_at,AI138418,,
243327_at,N74195,,
243328_at,R14866,,
243329_at,AI074450,,
243330_at,AW304000,,
243331_at,AW298101,,
243332_at,BE972639,RP11-124L9.5,
243333_at,AI990016,,
243334_at,BF224050,CACNA1D,776
243335_at,BE764796,P4HA1,5033
243336_at,AA721729,LOC101927579 /// LOC101928042,101927579 /// 101928042
243337_at,BE223071,FREM3,166752
243338_at,AI674461,CSNK1A1,1452
243339_at,AI796076,,
243340_at,AI041161,,
243341_at,N66045,,
243342_at,AI611635,,
243343_at,BG055267,AC002059.10,
243344_at,BE218142,RP11-109D9.4,
243345_at,AI492500,RNF14,9604
243346_at,BF109621,LMOD3,56203
243347_at,AW003107,,
243348_at,T90348,,
243349_at,AI672868,KIAA1324,57535
243350_at,BE675229,,
243351_at,AL578526,FZD10-AS1,440119
243352_at,AA521086,ALPK1,80216
243353_at,AA001364,,
243354_at,AI027184,HYDIN /// HYDIN2 /// LOC101930373,54768 /// 100288805 /// 101930373
243355_at,AI001788,LOC101928243,101928243
243356_at,N34972,,
243357_at,AA115106,NEGR1,257194
243358_at,BF347362,IGF1R,3480
243359_at,AI701857,,
243360_at,AL138240,,
243361_at,N51597,SREK1,140890
243362_s_at,AA992805,LEF1-AS1,641518
243363_at,AA992805,LEF1-AS1,641518
243364_at,AI417756,AUTS2,26053
243365_s_at,AI417756,AUTS2,26053
243366_s_at,AI936034,,
243367_at,AI018561,,
243368_at,AI572938,,
243369_at,AI554062,,
243370_at,AA642143,CAPRIN1,4076
243371_at,W81117,,
243372_at,AW674195,HSPD1,3329
243373_at,BE671462,,
243374_x_at,AW452674,,
243375_at,AI742685,,
243376_at,BF224436,TANK,10010
243377_at,AA521427,,
243378_at,BE673747,,
243379_at,AI733037,,
243380_at,AI703164,,
243381_at,BE671658,,
243382_at,AW663049,LOC101928647,101928647
243383_at,AI334358,,
243384_at,AW072454,LINC00280,100873964
243385_at,AA290605,,
243386_at,AI085338,CASZ1,54897
243387_at,BF514903,MESP1,55897
243388_at,AI308176,,
243389_at,AW663570,PRH1 /// PRH1-PRR4 /// PRR4,5554 /// 11272 /// 100533464
243390_at,AI732291,,
243391_x_at,AW973183,,
243392_at,BF727345,USP49,25862
243393_at,AW450577,,
243394_at,AW139171,,
243395_at,AI679555,,
243396_at,H24375,,
243397_at,AI912699,,
243398_at,AL134012,,
243399_at,AA835983,,
243400_x_at,AA779224,LTBR,4055
243401_at,AA806070,,
243402_at,AA906363,LINC00654 /// LOC643406,149837 /// 643406
243403_x_at,R28370,CPM,1368
243404_at,AA553477,,
243405_at,AI097337,,
243406_at,BF510890,TMCO5B,100652857
243407_at,BG257097,MFSD8,256471
243408_at,AI252664,RP11-774O3.1 /// RP11-774O3.2,
243409_at,AI005407,FOXL1,2300
243410_at,AI340002,,
243411_at,AI424415,POLDIP3,84271
243412_at,AW182342,RP11-1137G4.3,
243413_at,AW117691,TTC30B,150737
243414_at,H62221,,
243415_at,AI276132,,
243416_at,W23691,,
243417_at,AA704162,ZADH2,284273
243418_at,AI590198,,
243419_at,AA663093,LOC654342,654342
243420_at,BF516607,,
243421_at,AI492860,RP11-355F16.1,
243422_at,BF509022,,
243423_at,AF150368,TNIP1,10318
243424_at,AI573283,,
243425_at,AI393452,LOC101928557,101928557
243426_at,BF592123,LINC00667,339290
243427_at,BF515751,,
243428_at,AW613101,KCNQ1OT1 /// LOC101927338,10984 /// 101927338
243429_at,BE645588,,
243430_at,AI480182,SEZ6,124925
243431_at,BF000597,,
243432_at,BF114921,CHL1-AS2 /// CHL1-AS2,
243433_at,AI498421,,
243434_at,BE674989,,
243435_at,AI023707,KCNQ1OT1 /// LOC101927338,10984 /// 101927338
243436_at,AA954997,,
243437_at,N75454,GCC1,79571
243438_at,BE968570,PDE7B,27115
243439_at,AI971569,ZNF418,147686
243440_at,BF196234,SIX3-AS1,100506108
243441_at,AI738422,LOC101060400,101060400
243442_x_at,AI732221,,
243443_at,AI076511,PPME1,51400
243444_at,AI221894,SRD5A3,79644
243445_at,AI767962,BNC2,54796
243446_at,BE466527,AJUBA,84962
243447_at,AI051185,,
243448_at,AI208791,,
243449_at,H95354,,
243450_at,T40707,,
243451_at,AI076508,,
243452_at,BE895304,LOC646778,646778
243453_at,AI806927,,
243454_at,AW207866,,
243455_at,AW207738,,
243456_at,AW182291,ZNF214,7761
243457_s_at,AW182291,ZNF214,7761
243458_at,AA968473,,
243459_x_at,AW300077,CDK14,5218
243460_at,AW445200,,
243461_at,BF590303,,
243462_s_at,BF590303,,
243463_s_at,AA417878,RIT1,6016
243464_at,AI057205,,
243465_at,AI033097,,
243466_at,T79639,,
243467_at,AW406163,CTA-250D10.23,
243468_at,AI015955,PATE1,160065
243469_at,AI022066,,
243470_at,AW206536,,
243471_at,AI215483,,
243472_at,AW295584,,
243473_at,BF111990,,
243474_at,W87425,,
243475_at,AW502463,CBL,867
243476_at,AA921778,LOC101930150 /// NF1,4763 /// 101930150
243477_at,AI027990,ATG10,83734
243478_at,AI184810,CHST2,9435
243479_at,H69055,,
243480_at,AI806591,,
243481_at,AA181207,RHOJ,57381
243482_at,BF512299,EPS15L1,58513
243483_at,AI272941,TRPM8,79054
243484_x_at,AA404260,,
243485_at,AA968471,RP5-944M2.2,
243486_at,AA779338,,
243487_at,AV652437,AFF4,27125
243488_at,BF223653,,
243489_at,BF514098,,
243490_at,AW590540,,
243491_at,AW993257,ZNF431,170959
243492_at,AW972653,THEM4,117145
243493_at,T97977,,
243494_at,AI204633,LOC102724201,102724201
243495_s_at,AL036450,ZNF652,22834
243496_at,AW367507,RAB18,22931
243497_at,AI655229,,
243498_at,AW629036,,
243499_at,BF061976,RP11-1103G16.1,
243500_at,AI697668,,
243501_at,BF002823,ATP5F1,515
243502_at,BF035598,GJC1,10052
243503_at,AI632740,RP11-676J12.6,
243504_at,AW975272,TRDMT1,1787
243505_at,AI937121,MAP3K3,4215
243506_at,BE043095,C18orf42,642597
243507_s_at,AV715251,C20orf196,149840
243508_at,AV715251,C20orf196,149840
243509_at,AI475680,,
243510_at,AI273692,RP11-663N22.1,
243511_at,AI652277,HEXA,3073
243512_x_at,H93043,,
243513_at,AA971848,,
243514_at,AI475902,WDFY2,115825
243515_at,AI740589,RP5-1039K5.17,
243516_at,BE670551,,
243517_at,AW207824,,
243518_at,BF195614,,
243519_at,BF591310,UBE3C,9690
243520_x_at,AI214466,ADAM30,11085
243521_at,AW590862,ZXDA,7789
243522_at,AI935054,,
243523_at,BF509140,LOC100128644,100128644
243524_at,AI571719,,
243525_at,AA808051,,
243526_at,AI968904,WDR86,349136
243527_at,AW793677,,
243528_at,AW014108,,
243529_at,BE542381,MARS2,92935
243530_at,AA262691,,
243531_at,AI677888,ORAOV1,220064
243532_at,AA810788,LNPEP,4012
243533_x_at,H09663,,
243534_at,AA877128,CC2D2B,387707
243535_at,BF110980,,
243536_x_at,AI972838,ARHGAP27,201176
243537_at,AW978350,,
243538_at,AA738314,,
243539_at,AI560205,KIAA1841,84542
243540_at,AA156720,,
243541_at,AI123586,IL31RA,133396
243542_at,BF445273,PREPL,9581
243543_at,BF508288,,
243544_at,AV649322,ADH1B,125
243545_at,BF433221,,
243546_at,BF514585,,
243547_at,BE176531,LINC00921 /// ZNF263,10127 /// 283876
243548_x_at,R39274,,
243549_at,AI689956,,
243550_at,AA564788,ZDHHC21,340481
243551_at,AI990495,,
243552_at,AW008914,MBTD1,54799
243553_x_at,R59353,TRAF3IP2-AS1,643749
243554_at,AI198562,,
243555_at,AA573452,,
243556_at,R89026,NGEF,25791
243557_at,AA769450,,
243558_at,AI040122,,
243559_at,BF515306,,
243560_at,BF886735,,
243561_at,AA651631,,
243562_at,BE326951,KNG1,3827
243563_at,AI277314,,
243564_at,BE784669,PDE1C,5137
243565_at,AW470511,CCDC150,284992
243566_at,AI733468,RP11-324J3.1,
243567_at,BF057569,,
243568_at,T62205,,
243569_at,AI478174,TMEM174,134288
243570_at,AA921960,SPCS2,9789
243571_at,AA758032,RP11-505K9.4,
243572_at,BF591684,,
243573_at,AA648962,,
243574_at,BE674276,,
243575_at,AI272825,MAST4,375449
243576_at,BF732484,RP11-288L9.1,
243577_at,AA643238,GS1-166A23.2,
243578_at,AW293956,,
243579_at,BF029215,MSI2,124540
243580_at,BG537516,GNA14,9630
243581_at,AW117229,RP11-456P18.2,
243582_at,AW082633,SH3RF2,153769
243583_at,AI076315,,
243584_at,AW976035,,
243585_at,AW444437,ATP13A5,344905
243586_at,AA707317,,
243587_x_at,R93142,,
243588_at,N74058,,
243589_at,AI823453,KANSL1,284058
243590_at,AA860184,,
243591_at,AI887749,,
243592_at,W87784,REV1,51455
243593_s_at,BF003018,,
243594_x_at,AA553722,SPIRE2,84501
243595_at,AI589280,SHB,6461
243596_at,AW182696,,
243597_at,BE550133,FANCB,2187
243598_at,AI393727,,
243599_at,AA418878,,
243600_at,AI762293,TPGS1,91978
243601_at,AA744124,LOC285957,285957
243602_at,AI684979,MGC40069,348035
243603_at,AI973041,,
243604_at,AI018796,,
243605_at,AW627671,,
243606_at,BE883167,NXPE3,91775
243607_at,AI694327,,
243608_at,AI218945,COG2,22796
243609_at,AV692280,CYP3A7 /// CYP3A7-CYP3AP1,1551 /// 100861540
243610_at,AI768674,C9orf135,138255
243611_at,BG231646,MICALCL,84953
243612_at,AL526448,NSD1,64324
243613_at,AW136535,DENND5B,160518
243614_s_at,AW138125,PRODH2,58510
243615_at,H17132,,
243616_at,AA677428,,
243617_at,BF678830,ZNF827,152485
243618_s_at,BF678830,ZNF827,152485
243619_at,R91766,FGFR1OP2,26127
243620_at,AA706834,,
243621_at,AA398583,SPACA3,124912
243622_at,AW451836,LOC145694,145694
243623_at,N39099,SLC1A7,6512
243624_at,AW195579,PIAS2,9063
243625_at,AW945589,,
243626_at,T79508,,
243627_at,AA805717,,
243628_at,AA868583,COPS7B,64708
243629_x_at,AI140985,MFI2-AS1,100507057
243630_at,BF528375,NDUFB1,4707
243631_at,AI630997,,
243632_at,BF508789,,
243633_at,AW972048,,
243634_at,BF028225,SMIM14,201895
243635_at,AI267476,DNAJC10,54431
243636_s_at,AI042373,,
243637_at,AI400672,,
243638_at,AW137827,,
243639_at,R51605,,
243640_x_at,AI084024,,
243641_at,BE219067,,
243642_x_at,R43103,,
243643_x_at,AI623693,SLC30A6,55676
243644_at,BG180301,RP11-350F4.2,
243645_at,AW102637,NFASC,23114
243646_at,BE349511,,
243647_at,AI808306,,
243648_at,AA280627,ZBED6,100381270
243649_at,AI678692,FBXO7,25793
243650_at,AI217992,PLEKHH2,130271
243651_at,BF509277,CPEB3,22849
243652_at,H49285,,
243653_at,AA236863,SHROOM3,57619
243654_at,AA688275,,
243655_x_at,AA938663,,
243656_at,AW975585,LOC642852,642852
243657_at,AW593060,,
243658_at,AA873729,,
243659_at,N63876,,
243660_at,AW971892,,
243661_at,AW172914,LOC285902 /// ZNF273,10793 /// 285902
243662_at,BE218067,ZC3H10,84872
243663_at,AI150595,AC092660.1,
243664_at,AA629944,TXNL1,9352
243665_s_at,AI697701,CELF4,56853
243666_at,AI697701,CELF4,56853
243667_at,AW977986,,
243668_at,AI271434,MED28,80306
243669_s_at,AA502331,PRAP1,118471
243670_at,BE670161,,
243671_at,AI471855,,
243672_at,R42361,SALL3,27164
243673_at,BG536728,,
243674_at,AW242603,LOC102723678 /// LOC102723709,102723678 /// 102723709
243675_at,BF512500,,
243676_at,AI493509,,
243677_at,AW977063,GORASP1,64689
243678_at,AW305259,,
243679_at,AI680727,JPH3,57338
243680_at,AI650285,LOC100506476,100506476
243681_at,AA464273,SHANK2,22941
243682_at,AA721355,,
243683_at,H43976,MORF4L2,9643
243684_at,AA167167,,
243685_at,AA059342,,
243686_at,AA430151,BX538226 /// RP11-438B23.2,
243687_at,AI934998,LINC00881,100498859
243688_at,AA496790,MGC45800,90768
243689_s_at,AI681945,FRG1B,284802
243690_at,AW444985,TRIOBP,11078
243691_at,AA150455,,
243692_at,AW181962,GATA4,2626
243693_at,W90385,,
243694_at,BE551421,,
243695_at,AA435933,,
243696_at,AA678361,CEP104,9731
243697_at,AW090529,MOXD1,26002
243698_at,AW137804,AC005162.4,
243699_at,BG432887,LOC100507006,100507006
243700_x_at,AI141715,FAM47A,158724
243701_at,AA210710,,
243702_at,AA722627,,
243703_x_at,AI417734,LIPE-AS1,100996307
243704_at,AI696621,GPATCH2,55105
243705_at,AW183689,DDHD1,80821
243706_at,AA224115,CDO1,1036
243707_at,BE392119,RP11-486G15.2,
243708_at,AI678145,TMEM132E,124842
243709_at,BG054799,SLC38A9,153129
243710_at,AA044064,LOC100506175,100506175
243711_at,AI084610,DDAH1,23576
243712_at,AA022679,XIST,7503
243713_at,AI734054,,
243714_at,T97641,,
243715_at,AW975013,,
243716_at,AI140617,,
243717_at,AI681862,EPHA10,284656
243718_at,AA846756,,
243719_at,AI973206,STK19,8859
243720_at,AA039576,,
243721_at,AA873838,C18orf61,497259
243722_at,W73523,PYDC1,260434
243723_at,AI820645,,
243724_at,AW979182,SLC33A1,9197
243725_at,AW665287,,
243726_at,BF223066,RP11-203B7.1,
243727_at,AI702381,CPNE8,144402
243728_at,AI638052,LOC101929109,101929109
243729_at,AI457984,RP11-747H7.3,
243730_at,AW450501,,
243731_at,AL042852,,
243732_at,AA668792,RP11-466A19.8,
243733_at,AV653269,,
243734_x_at,D59854,VWC2,375567
243735_at,N58363,ELP2,55250
243736_at,H88339,,
243737_at,AI082610,ATP1B4,23439
243738_at,AW172570,NMNAT3,349565
243739_at,AA261919,,
243740_at,AW970112,RP11-255C15.4,
243741_at,AW665484,,
243742_at,AI939359,LOC100505797,100505797
243743_at,AI373512,,
243744_at,BF510119,FTCDNL1,348751
243745_at,N74507,,
243746_at,H46022,IGHMBP2,3508
243747_at,AI222019,ZNF599,148103
243748_at,AI457449,,
243749_s_at,AA992445,LOC100507316,100507316
243750_x_at,BF109193,FAM207A,85395
243751_at,AA709148,CHD2,1106
243752_s_at,AI870144,CYTH3,9265
243753_at,AI674786,ERICH3,127254
243754_at,AA149736,CTA-384D8.35,
243755_at,AI628734,PRLR,5618
243756_at,AI057226,,
243757_at,AA861773,,
243758_at,AI859724,CCDC37,348807
243759_at,AI041854,SCAF4,57466
243760_at,AI739231,MIPEPP3,650794
243761_at,AI026778,CLDN12 /// LOC102723899,9069 /// 102723899
243762_at,BF001177,LA16c-83F12.6,
243763_x_at,AW273959,,
243764_at,AW085312,VSIG1,340547
243765_at,AW993582,,
243766_s_at,BE888180,TEAD2,8463
243767_at,R49645,,
243768_at,AA026388,,
243769_at,AA195014,,
243770_at,AA992194,ZNF483,158399
243771_at,AA928810,,
243772_at,BG531853,SDCCAG8,10806
243773_at,H65902,PDCD2,5134
243774_at,AA132448,MUC20,200958
243775_at,H18856,,
243776_at,AW139582,RP11-63A11.1,
243777_at,BE501959,RAB29,8934
243778_at,BE218449,,
243779_at,BF346193,GALNT13,114805
243780_at,AW575863,CTA-250D10.23,
243781_at,BE857972,,
243782_at,AW207634,,
243783_at,AW237316,,
243784_s_at,AW085489,LOC100272217,100272217
243785_at,AW085489,LOC100272217,100272217
243786_at,AA454190,ZDHHC20,253832
